parameter,cluster,bus,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,hour_24
load,2,30,148.39975609756098,144.49219512195126,141.85048780487807,140.93902439024387,143.54097560975612,150.69439024390243,154.8587804878049,158.55365853658537,163.37902439024387,168.8429268292683,174.4880487804878,180.22585365853658,186.4690243902439,192.94536585365853,198.53951219512197,202.890243902439,203.37902439024387,200.43097560975605,195.25439024390244,190.99317073170724,186.09926829268295,174.8619512195122,162.7241463414634,154.37048780487808
load,2,31,31.344390243902442,30.10536585365853,29.30317073170731,28.99414634146341,29.691951219512205,31.36341463414635,31.86268292682926,32.9790243902439,35.256829268292684,37.84512195121951,40.32317073170732,42.48975609756098,44.49024390243903,46.10439024390244,47.14365853658536,47.6129268292683,46.92243902439025,45.32926829268292,43.6439024390244,42.891219512195114,41.65634146341465,39.04146341463416,36.01121951219511,33.38024390243903
load,2,32,249.82268292682926,239.94414634146338,233.55146341463401,231.09731707317067,236.65097560975602,249.97292682926837,253.9558536585366,262.84853658536576,281.0063414634146,301.6302439024391,321.39097560975614,338.6526829268293,354.600487804878,367.46829268292686,375.7531707317073,379.4890243902439,373.989268292683,361.28707317073173,347.8529268292683,341.8534146341464,332.0126829268292,311.17146341463405,287.0260975609756,266.04682926829275
load,2,33,233.45853658536583,223.2948780487805,217.4426829268293,216.92365853658538,226.2921951219512,243.9090243902439,253.00121951219515,260.55195121951226,271.55097560975616,284.6085365853658,298.3395121951219,311.93317073170726,326.2046341463414,339.3224390243903,351.051219512195,360.9975609756097,365.3568292682927,361.57829268292693,352.29414634146343,343.63902439024395,329.6065853658537,303.45073170731706,274.3739024390244,250.62073170731705
load,2,34,179.200243902439,174.48219512195124,171.29121951219514,170.1912195121951,173.33292682926827,181.9709756097561,187.00000000000003,191.46097560975602,197.28926829268292,203.88756097560974,210.70365853658538,217.6324390243902,225.1724390243903,232.99243902439017,239.74707317073177,245.0014634146341,245.5924390243902,242.03073170731707,235.78024390243905,230.63487804878045,224.7251219512195,211.15487804878057,196.49804878048784,186.41097560975612
load,2,35,68.88097560975608,67.09853658536585,66.00878048780488,66.11317073170731,68.12097560975607,71.82414634146342,74.09121951219511,76.69097560975608,79.47634146341463,82.50365853658538,85.26073170731708,87.7970731707317,90.80878048780487,93.21707317073172,95.3129268292683,96.91439024390245,97.02048780487804,95.77536585365854,93.45512195121952,91.37219512195122,88.64170731707317,82.75756097560976,76.62268292682928,72.00658536585365
load,2,36,17.84268292682927,17.06658536585366,16.618536585365852,16.57878048780488,17.29560975609756,18.64170731707317,19.336829268292686,19.914878048780494,20.754146341463418,21.75317073170732,22.80170731707317,23.84048780487804,24.931219512195124,25.934390243902442,26.830243902439012,27.590975609756104,27.924146341463405,27.635365853658534,26.92512195121952,26.264634146341468,25.19121951219512,23.191463414634146,20.970487804878058,19.15365853658537
load,2,37,204.5212195121951,196.01560975609758,191.02853658536586,191.75121951219512,200.31829268292682,216.1070731707317,225.35731707317078,233.96585365853664,245.36731707317077,257.81536585365853,269.2480487804879,280.23121951219514,291.5312195121951,301.2429268292683,309.0926829268292,315.52365853658546,317.3643902439024,312.33000000000004,303.1631707317073,295.590487804878,284.60731707317075,262.25878048780487,237.1604878048781,217.6863414634146
load,2,38,44.38878048780489,42.63170731707317,41.49707317073171,41.06073170731709,42.048292682926835,44.41560975609756,45.12365853658537,46.703170731707324,49.92902439024391,53.59341463414634,57.10487804878048,60.17195121951219,63.00560975609756,65.29195121951219,66.76341463414634,67.42731707317074,66.45,64.19390243902438,61.80536585365855,60.73975609756097,58.99243902439026,55.28951219512195,50.99829268292684,47.270731707317076
load,2,39,154.27853658536583,149.6539024390244,147.05634146341464,147.48097560975606,152.08634146341464,158.04585365853657,161.18097560975616,167.46170731707315,176.87658536585366,187.34560975609753,197.4275609756097,206.21560975609756,214.3951219512195,220.13609756097566,223.83024390243904,224.5670731707317,221.36268292682928,214.0924390243903,207.7885365853659,203.68853658536585,196.61439024390245,184.830243902439,172.28195121951222,161.82390243902438
load,2,40,75.56414634146344,72.42243902439024,70.5790243902439,70.84560975609756,74.01097560975612,79.84487804878049,83.26317073170733,86.44390243902441,90.6560975609756,95.25536585365855,99.47878048780487,103.5373170731707,107.71121951219511,111.29951219512192,114.20024390243903,116.57560975609756,117.25682926829265,115.39609756097563,112.00951219512196,109.2117073170732,105.15317073170733,96.89731707317075,87.62292682926831,80.42878048780481
load,2,41,35.54439024390245,34.60878048780488,33.97560975609756,33.75756097560975,34.379999999999995,36.09390243902439,37.0909756097561,37.97560975609755,39.132439024390244,40.440731707317084,41.792682926829265,43.16731707317072,44.66195121951219,46.21341463414634,47.55390243902439,48.59609756097561,48.712439024390235,48.00658536585367,46.76682926829268,45.74634146341464,44.57439024390245,41.882439024390244,38.975365853658545,36.97414634146341
load,2,42,210.25146341463415,201.50682926829265,196.38146341463417,197.12292682926832,205.93048780487803,222.16219512195124,231.6709756097561,240.5224390243901,252.24195121951223,265.0387804878049,276.79195121951216,288.0836585365854,299.69926829268286,309.6829268292683,317.75414634146347,324.36341463414635,326.2578048780487,321.0817073170732,311.6578048780489,303.8721951219513,292.58219512195126,269.6068292682927,243.8048780487805,223.78658536585363
load,2,43,39.04878048780487,37.34878048780487,36.36975609756098,36.28292682926828,37.85073170731707,40.797317073170724,42.317073170731696,43.58048780487804,45.420243902439026,47.60414634146342,49.900000000000006,52.173902439024396,54.561463414634154,56.75658536585366,58.71731707317075,60.38024390243902,61.110243902439024,60.47731707317072,58.925121951219516,57.477804878048765,55.13024390243902,50.7560975609756,45.89243902439024,41.91951219512195
load,2,44,7.498048780487804,7.263658536585366,7.148048780487804,7.137073170731707,7.365853658536587,7.846829268292684,8.192195121951224,8.537317073170733,9.014634146341463,9.41829268292683,9.863170731707319,10.215609756097559,10.626341463414633,10.843414634146342,11.04146341463415,11.22756097560976,11.180243902439026,10.95951219512195,10.609024390243903,10.431463414634147,10.034146341463416,9.337804878048779,8.543414634146341,7.9124390243902445
load,2,45,135.94634146341463,130.02853658536586,126.62024390243903,126.31853658536585,131.77414634146342,142.03317073170734,147.32731707317075,151.72390243902436,158.12902439024387,165.7331707317073,173.7290243902439,181.64439024390242,189.95439024390242,197.59292682926832,204.42292682926833,210.2156097560975,212.7539024390244,210.55268292682928,205.14731707317065,200.1070731707317,191.93560975609756,176.7051219512195,159.7726829268293,145.94048780487805
load,2,46,72.65439024390244,69.78219512195122,67.92219512195123,67.20853658536585,68.82439024390243,72.69829268292683,73.85682926829269,76.4429268292683,81.72317073170731,87.72170731707317,93.46902439024392,98.48951219512195,103.12634146341465,106.86926829268293,109.2782926829268,110.36536585365855,108.76487804878047,105.07146341463415,101.16414634146341,99.41999999999997,96.55756097560975,90.49682926829269,83.47463414634146,77.3739024390244
load,2,47,629.0804878048782,601.6948780487805,585.9224390243902,584.5260975609758,609.7702439024389,657.2421951219512,681.741463414634,702.0868292682927,731.7253658536588,766.9121951219511,803.9112195121951,840.54,878.9956097560976,914.3439024390242,945.947073170732,972.7497560975607,984.4982926829266,974.31243902439,949.2968292682926,925.9768292682927,888.1626829268296,817.6826829268294,739.3324390243904,675.3256097560975
load,2,48,19.145853658536584,18.64268292682927,18.301707317073166,18.183170731707314,18.52,19.441951219512195,19.979756097560973,20.456585365853655,21.0790243902439,21.783658536585367,22.512195121951223,23.252926829268297,24.057804878048785,24.89414634146341,25.61536585365854,26.177073170731706,26.23951219512195,25.8590243902439,25.191707317073167,24.64268292682927,24.01121951219512,22.560731707317075,20.99463414634146,19.916341463414632
load,2,49,135.7519512195122,130.38292682926826,126.90999999999998,125.57609756097558,128.5946341463415,135.83219512195117,137.99658536585363,142.82926829268294,152.69609756097563,163.90341463414637,174.64,184.0204878048781,192.68609756097555,199.67804878048784,204.1807317073171,206.21121951219513,203.22170731707317,196.320243902439,189.0192682926829,185.75975609756102,180.4131707317073,169.08804878048787,155.96682926829266,144.56634146341463
load,2,50,660.12,654.7334146341462,650.6582926829269,649.1643902439025,650.8636585365855,657.1009756097562,660.1387804878049,664.3136585365854,673.329268292683,684.4824390243903,695.2221951219512,706.3390243902439,719.5331707317073,731.5370731707316,739.9100000000001,745.9619512195122,744.8829268292682,737.4292682926831,728.4212195121952,717.3217073170732,709.9373170731703,695.8365853658537,681.0236585365851,668.7697560975612
load,2,51,173.76536585365855,166.89341463414635,162.44707317073176,160.74048780487803,164.6036585365854,173.86951219512196,176.6395121951219,182.82609756097565,195.45463414634148,209.79999999999998,223.54560975609758,235.55146341463416,246.64243902439026,255.59365853658537,261.35682926829264,263.9548780487805,260.12853658536585,251.29512195121953,241.94999999999993,237.7775609756098,230.9317073170731,216.43560975609762,199.64292682926828,185.04926829268288
load,2,52,217.00170731707325,207.5548780487805,202.1156097560975,201.63195121951225,210.34048780487808,226.7170731707317,235.16731707317066,242.18560975609762,252.40926829268295,264.54731707317075,277.309756097561,289.9448780487806,303.21024390243906,315.40487804878046,326.30560975609757,335.55121951219513,339.60463414634137,336.09000000000003,327.46073170731717,319.41682926829264,306.37243902439025,282.06121951219524,255.0341463414634,232.95414634146343
load,2,53,391.27975609756095,388.08658536585375,385.6712195121952,384.78609756097563,385.79243902439026,389.49073170731714,391.2904878048781,393.7660975609756,399.10951219512197,405.7212195121952,412.0868292682927,418.67585365853654,426.49536585365854,433.61121951219525,438.5743902439024,442.16195121951216,441.52195121951223,437.10390243902435,431.7639024390245,425.1853658536586,420.8087804878049,412.45024390243907,403.66975609756105,396.40536585365857
load,2,54,71.86487804878048,69.61463414634147,68.51634146341462,68.410243902439,70.59634146341465,75.20463414634146,78.51658536585363,81.82390243902438,86.40658536585364,90.26463414634148,94.53414634146341,97.90902439024389,101.85024390243903,103.9268292682927,105.82585365853657,107.61146341463416,107.16097560975608,105.04634146341466,101.69463414634147,99.98439024390245,96.1758536585366,89.50682926829269,81.88317073170732,75.83780487804879
load,2,55,274.6400000000001,263.2180487804878,256.52292682926816,257.4921951219513,268.9968292682926,290.19829268292676,302.6195121951219,314.1802439024391,329.49121951219513,346.2063414634147,361.55829268292683,376.3085365853658,391.4804878048779,404.52195121951235,415.06439024390244,423.6985365853659,426.1717073170732,419.40975609756106,407.1021951219513,396.9329268292683,382.1848780487805,352.1736585365853,318.4702439024391,292.32
load,2,56,99.32682926829268,95.00219512195123,92.51268292682927,92.29195121951219,96.27780487804878,103.7731707317073,107.64170731707316,110.85341463414633,115.53317073170736,121.08902439024392,126.93121951219516,132.71390243902442,138.78585365853658,144.3680487804878,149.35731707317078,153.5890243902439,155.44463414634146,153.83731707317077,149.88658536585368,146.20414634146343,140.2329268292683,129.10536585365853,116.73439024390242,106.62878048780487
load,2,57,418.2490243902439,405.7117073170732,398.6665853658537,399.82170731707333,412.3024390243902,428.4578048780488,436.9580487804877,453.9851219512197,479.5109756097562,507.8921951219514,535.2239024390243,559.0473170731708,581.220243902439,596.789512195122,606.8004878048779,608.7978048780486,600.11,580.4012195121953,563.3139024390244,552.1973170731708,533.018780487805,501.07365853658547,467.0556097560976,438.7029268292682
load,2,58,380.7834146341464,370.9270731707316,364.9046341463415,365.47853658536593,376.5804878048781,397.05341463414635,409.58146341463413,423.9548780487806,439.35634146341454,456.0841463414636,471.3317073170733,485.34902439024404,501.99414634146353,515.31,526.8985365853657,535.7509756097563,536.3370731707316,529.4531707317071,516.6304878048782,505.11487804878055,490.0160975609757,457.4878048780488,423.57536585365847,398.0575609756097
load,2,59,1261.1607317073172,1250.8692682926828,1243.0858536585367,1240.230975609756,1243.4741463414632,1255.3936585365857,1261.1965853658537,1269.1760975609752,1286.396585365854,1307.7063414634144,1328.2258536585366,1349.465121951219,1374.670243902439,1397.60243902439,1413.599512195122,1425.1629268292686,1423.101951219512,1408.859756097561,1391.650731707317,1370.4458536585366,1356.3392682926828,1329.39756097561,1301.0970731707316,1277.686585365854
load,2,60,227.7565853658537,218.2836585365854,212.73097560975611,213.5358536585366,223.07560975609758,240.65853658536577,250.9582926829268,260.54707317073166,273.2429268292683,287.10487804878045,299.8353658536585,312.0685365853658,324.6514634146342,335.46634146341466,344.2082926829268,351.3687804878048,353.41999999999996,347.8121951219512,337.6060975609755,329.1712195121952,316.9417073170733,292.05341463414635,264.10341463414636,242.4180487804878
load,2,61,445.9541463414633,426.5412195121951,415.3602439024389,414.369756097561,432.26609756097554,465.919268292683,483.2868292682928,497.7087804878048,518.7199999999998,543.6636585365853,569.8921951219513,595.858048780488,623.1197560975609,648.1775609756096,670.5819512195122,689.5817073170732,697.9095121951219,690.6907317073168,672.9558536585369,656.4239024390242,629.6180487804879,579.6560975609756,524.1129268292682,478.7378048780488
load,2,62,347.6304878048779,337.210487804878,331.35487804878045,332.3139024390244,342.6885365853659,356.1156097560976,363.1792682926829,377.33414634146345,398.54926829268277,422.13853658536596,444.85439024390234,464.6553658536586,483.0858536585365,496.02560975609754,504.3470731707318,506.0075609756097,498.7863414634146,482.4048780487805,468.20219512195126,458.9624390243901,443.0221951219512,416.4712195121953,388.1963414634145,364.63073170731695
load,2,63,385.05219512195123,369.03756097560984,359.649512195122,361.0082926829268,377.13975609756096,406.8643902439024,424.2787804878048,440.48829268292695,461.9534146341463,485.38756097560986,506.9119512195121,527.5929268292683,548.8656097560975,567.150243902439,581.9287804878046,594.0351219512197,597.5031707317075,588.0221951219511,570.7658536585366,556.5075609756099,535.8299999999999,493.7548780487805,446.5021951219512,409.83902439024394
load,2,64,412.8931707317076,394.9195121951219,384.56731707317067,383.6509756097561,400.2192682926829,431.3778048780487,447.4578048780488,460.810243902439,480.2643902439024,503.35853658536587,527.6429268292685,551.6836585365854,576.9229268292682,600.1248780487804,620.8673170731707,638.4590243902437,646.1692682926831,639.4856097560975,623.0668292682928,607.76,582.9414634146341,536.681951219512,485.2573170731706,443.24560975609756
load,2,65,63.71658536585366,61.19707317073173,59.566829268292686,58.94097560975609,60.35658536585365,63.75585365853658,64.7709756097561,67.03902439024391,71.67024390243901,76.9290243902439,81.96975609756097,86.37219512195121,90.44024390243901,93.72243902439025,95.83487804878048,96.78731707317075,95.38390243902441,92.14487804878047,88.71951219512196,87.18902439024392,84.67878048780487,79.36365853658538,73.20634146341463,67.85390243902441
load,2,66,10.211707317073172,9.942926829268291,9.76048780487805,9.698292682926832,9.877560975609754,10.370000000000001,10.65682926829268,10.911463414634145,11.24341463414634,11.618536585365854,12.007073170731704,12.402682926829268,12.832195121951223,13.27756097560976,13.661951219512195,13.961707317073172,13.99536585365854,13.792195121951222,13.436829268292682,13.142926829268287,12.806097560975612,12.032439024390245,11.19780487804878,10.62341463414634
load,2,67,747.4075609756098,725.0048780487804,712.4131707317073,714.4758536585367,736.7829268292684,765.6507317073169,780.840243902439,811.2692682926829,856.8824390243901,907.5985365853657,956.440731707317,999.011707317073,1038.6358536585367,1066.4575609756093,1084.3465853658536,1087.918292682927,1072.3917073170733,1037.1721951219513,1006.637804878049,986.7714634146342,952.5004878048779,895.4136585365852,834.6246341463415,783.9578048780485
load,2,68,1050.6836585365854,1019.1914634146341,1001.4919512195122,1004.3912195121951,1035.748048780488,1076.3304878048782,1097.6836585365854,1140.458292682927,1204.5821951219514,1275.8778048780484,1344.538780487805,1404.3841463414635,1460.0853658536582,1499.1970731707322,1524.3446341463414,1529.3639024390243,1507.5395121951221,1458.0280487804876,1415.1021951219511,1387.1751219512196,1338.998048780488,1258.748536585366,1173.292682926829,1102.0656097560977
load,2,69,705.7056097560975,684.5536585365854,672.6658536585365,674.6119512195121,695.6729268292685,722.9317073170729,737.2729268292684,766.0041463414634,809.0736585365851,856.9600000000002,903.0763414634146,943.2719512195122,980.6848780487802,1006.9563414634146,1023.8460975609755,1027.2182926829269,1012.5587804878052,979.3034146341464,950.4719512195121,931.7148780487804,899.3565853658536,845.4539024390244,788.0575609756096,740.2168292682929
load,2,70,237.1719512195122,230.92658536585375,226.70341463414638,225.24658536585366,229.40560975609762,240.83829268292686,247.49414634146348,253.39878048780488,261.11243902439026,269.8441463414633,278.86585365853654,288.03487804878046,298.01512195121956,308.3636585365853,317.3041463414635,324.2578048780489,325.0397560975609,320.3258536585366,312.05317073170727,305.24317073170727,297.4226829268293,279.4617073170732,260.0639024390244,246.71317073170732
load,2,71,132.56756097560978,127.32463414634145,123.93390243902437,122.63097560975612,125.57804878048778,132.6480487804878,134.76121951219514,139.480243902439,149.11512195121952,160.059756097561,170.54487804878053,179.7053658536585,188.16780487804877,194.9968292682927,199.39317073170733,201.37463414634144,198.4560975609756,191.71536585365857,184.5875609756097,181.4039024390244,176.18146341463415,165.12292682926832,152.30951219512195,141.1768292682927
load,2,72,189.88756097560974,182.37829268292683,177.51951219512196,175.65390243902436,179.87560975609756,190.00073170731707,193.02853658536586,199.78829268292682,213.5895121951219,229.26585365853657,244.28487804878046,257.4051219512194,269.5268292682927,279.30756097560993,285.6056097560976,288.4441463414634,284.2639024390244,274.609756097561,264.39731707317077,259.83756097560973,252.35902439024392,236.51658536585367,218.16463414634137,202.2180487804878
load,2,73,256.80317073170727,246.6470731707317,240.0765853658537,237.55365853658537,243.26365853658535,256.95634146341456,261.0512195121951,270.19292682926834,288.8575609756098,310.05780487804884,330.370487804878,348.1143902439024,364.50707317073176,377.73536585365855,386.2519512195122,390.0909756097561,384.43609756097567,371.381463414634,357.57024390243913,351.4034146341463,341.28902439024387,319.86439024390245,295.0448780487806,273.47878048780484
load,2,74,32.99707317073171,32.12756097560976,31.541219512195127,31.338048780487807,31.916097560975608,33.50682926829269,34.43365853658536,35.25512195121951,36.327317073170725,37.541463414634144,38.7980487804878,40.07317073170732,41.461463414634146,42.90219512195121,44.14536585365855,45.111951219512186,45.221951219512185,44.56585365853659,43.414878048780494,42.46804878048782,41.3790243902439,38.88073170731707,36.181463414634145,34.324390243902435
load,2,75,12.713414634146341,12.383170731707319,12.18219512195122,12.201463414634146,12.57219512195122,13.256341463414634,13.673658536585366,14.154390243902446,14.66780487804878,15.22634146341463,15.735365853658536,16.203658536585365,16.759268292682922,17.204146341463414,17.59121951219512,17.88658536585366,17.906341463414638,17.67634146341463,17.248292682926827,16.86341463414634,16.360000000000007,15.273414634146341,14.141463414634147,13.289512195121949
load,2,76,320.45682926829267,307.1273170731706,299.31536585365853,300.4456097560977,313.86975609756104,338.6092682926829,353.1017073170731,366.5934146341463,384.45634146341456,403.96000000000004,421.8731707317072,439.08292682926833,456.7875609756099,472.00634146341486,484.3046341463415,494.38073170731707,497.2663414634146,489.37609756097567,475.0153658536584,463.14878048780486,445.93975609756103,410.92268292682934,371.5978048780488,341.0856097560976
load,2,77,41.12024390243903,40.03878048780488,39.30634146341465,39.05341463414634,39.77439024390243,41.756341463414635,42.910731707317076,43.93341463414635,45.27170731707318,46.78536585365854,48.35048780487805,49.93829268292683,51.66902439024389,53.46317073170732,55.01439024390244,56.21951219512195,56.35439024390243,55.537560975609765,54.102926829268284,52.9219512195122,51.5668292682927,48.452682926829276,45.090487804878045,42.775121951219525
load,2,78,104.22146341463412,99.88780487804877,97.3470731707317,97.71439024390243,102.08048780487808,110.12682926829268,114.83999999999999,119.22731707317075,125.03707317073172,131.379756097561,137.20536585365858,142.8031707317073,148.5609756097561,153.51024390243904,157.5104878048781,160.78756097560975,161.72658536585362,159.160487804878,154.4887804878049,150.63048780487804,145.0334146341463,133.6451219512195,120.8551219512195,110.93073170731705
load,2,79,102.0758536585366,97.63292682926829,95.07317073170734,94.84780487804879,98.94365853658536,106.64536585365856,110.62121951219513,113.92268292682928,118.73170731707317,124.4412195121951,130.44512195121948,136.38780487804883,142.62731707317067,148.36365853658538,153.49195121951215,157.84024390243903,159.74756097560973,158.0951219512195,154.0356097560976,150.25097560975604,144.11560975609757,132.67975609756098,119.96634146341465,109.580487804878
load,2,80,58.96731707317074,56.635853658536575,55.127073170731705,54.54756097560978,55.85902439024391,59.002439024390256,59.94365853658538,62.04243902439024,66.3290243902439,71.19634146341463,75.8609756097561,79.93439024390244,83.6987804878049,86.7360975609756,88.69146341463416,89.57365853658537,88.27585365853659,85.27780487804877,82.10682926829266,80.68951219512194,78.36780487804877,73.44853658536586,67.7490243902439,62.796829268292676
load,2,81,411.4602439024389,398.57073170731695,392.2858536585367,391.67634146341464,404.18951219512195,430.5760975609756,449.5409756097561,468.4736585365855,494.7139024390246,516.7997560975612,541.2468292682927,560.5714634146342,583.1321951219512,595.0187804878047,605.8965853658536,616.1217073170731,613.5424390243902,601.4351219512196,582.241463414634,572.4497560975609,550.6487804878052,512.460975609756,468.81780487804883,434.19975609756096
load,2,82,441.87975609756097,423.50170731707317,412.729024390244,414.2885365853659,432.79902439024397,466.9114634146342,486.8968292682927,505.4992682926829,530.130975609756,557.0256097560974,581.7260975609757,605.45756097561,629.8709756097562,650.8531707317075,667.8143902439025,681.7068292682927,685.6860975609757,674.8070731707314,655.0034146341462,638.641463414634,614.9119512195123,566.6263414634146,512.3995121951219,470.3258536585366
load,2,83,807.64,772.481707317073,752.2334146341462,750.4399999999999,782.8500000000001,843.7973170731708,875.25,901.3690243902438,939.4209756097559,984.5946341463413,1032.0968292682928,1079.1219512195123,1128.493170731707,1173.8753658536586,1214.4470731707318,1248.8578048780487,1263.9404878048779,1250.865609756098,1218.749268292683,1188.808780487805,1140.2612195121949,1049.7773170731707,949.188292682927,867.0124390243903
load,2,84,964.6909756097563,935.7758536585369,919.5256097560974,922.188048780488,950.9785365853659,988.2390243902438,1007.8434146341463,1047.118536585366,1105.9936585365854,1171.4546341463415,1234.4963414634149,1289.442195121951,1340.5865853658534,1376.496097560976,1399.5851219512194,1404.1953658536584,1384.1553658536589,1338.696829268293,1299.2839024390246,1273.6439024390245,1229.409756097561,1155.7285365853656,1077.2653658536585,1011.8675609756095
load,2,85,74.91585365853658,71.95243902439023,70.03682926829269,69.29999999999998,70.9660975609756,74.96146341463415,76.15512195121954,78.82243902439023,84.26658536585366,90.4519512195122,96.37829268292684,101.55317073170733,106.33487804878045,110.19414634146344,112.68024390243899,113.79999999999998,112.15048780487807,108.34146341463416,104.31243902439026,102.5139024390244,99.5629268292683,93.31219512195122,86.07243902439023,79.78121951219512
load,2,86,1083.3870731707318,1050.9143902439023,1032.6643902439023,1035.6536585365852,1067.986585365854,1109.8326829268292,1131.849512195122,1175.9558536585364,1242.0763414634146,1315.5909756097562,1386.3892682926828,1448.096585365854,1505.5324390243904,1545.8609756097562,1571.791707317073,1576.967804878049,1554.462682926829,1503.4107317073167,1459.1485365853657,1430.353658536585,1380.6763414634145,1297.9282926829271,1209.8124390243906,1136.368536585366
load,2,87,1.4495121951219514,1.3885365853658536,1.353658536585366,1.3585365853658535,1.4204878048780487,1.5317073170731708,1.5965853658536584,1.657560975609756,1.7392682926829268,1.828048780487805,1.9082926829268294,1.9860975609756102,2.065609756097561,2.134634146341464,2.189268292682927,2.2360975609756095,2.2492682926829266,2.2141463414634144,2.148536585365854,2.0946341463414635,2.0165853658536586,1.8578048780487806,1.6814634146341458,1.542926829268293
load,2,88,82.32243902439023,78.73878048780489,76.6751219512195,76.49243902439022,79.79634146341462,86.00902439024392,89.21341463414632,91.87658536585367,95.75463414634147,100.36048780487809,105.20073170731706,109.99439024390247,115.02707317073165,119.65292682926831,123.78829268292685,127.2965853658537,128.83317073170738,127.5009756097561,124.22682926829269,121.17512195121952,116.2270731707317,107.00341463414635,96.75048780487806,88.3739024390244
load,2,89,1449.0287804878049,1405.5965853658536,1381.1870731707313,1385.1848780487803,1428.4299999999998,1484.3987804878052,1513.8458536585363,1572.8385365853658,1661.2739024390246,1759.6000000000001,1854.2924390243904,1936.8246341463414,2013.6453658536586,2067.5853658536585,2102.268536585366,2109.1914634146337,2079.0902439024385,2010.8087804878046,1951.608292682927,1913.0956097560968,1846.6526829268291,1735.9768292682927,1618.1209756097562,1519.8907317073172
load,2,90,293.6687804878048,284.86731707317074,279.91951219512197,280.7312195121951,289.4941463414634,300.8370731707317,306.8051219512195,318.76146341463414,336.68463414634147,356.6112195121951,375.80292682926824,392.52975609756095,408.0973170731707,419.0287804878049,426.05878048780494,427.4612195121952,421.3621951219513,407.5236585365854,395.5248780487805,387.7195121951219,374.25317073170726,351.82414634146346,327.9382926829269,308.03121951219515
load,2,91,313.0126829268292,299.3870731707317,291.539512195122,290.8439024390244,303.4051219512195,327.02658536585363,339.2151219512195,349.34073170731693,364.0870731707317,381.59414634146344,400.0051219512195,418.230243902439,437.36365853658555,454.9529268292682,470.67804878048787,484.01292682926834,489.86024390243904,484.7919512195124,472.34560975609753,460.7409756097561,441.92609756097573,406.8568292682927,367.8721951219511,336.0239024390245
load,2,92,91.49999999999999,88.75780487804874,87.21609756097563,87.46902439024392,90.19951219512195,93.73365853658537,95.5939024390244,99.31756097560978,104.90292682926831,111.11219512195125,117.09048780487807,122.30243902439024,127.15341463414634,130.56,132.74975609756098,133.1873170731707,131.28609756097563,126.97487804878047,123.23609756097562,120.80414634146344,116.60853658536583,109.62,102.17804878048781,95.97487804878048
load,2,93,58.51317073170732,56.07951219512196,54.65268292682927,54.86073170731706,57.309512195121975,61.827804878048774,64.47463414634146,66.93756097560977,70.1987804878049,73.76000000000002,77.03146341463417,80.17341463414633,83.40658536585364,86.1848780487805,88.43048780487804,90.27048780487802,90.79707317073172,89.35585365853657,86.73463414634148,84.56829268292684,81.42560975609756,75.03097560975608,67.85146341463417,62.27951219512195
load,2,94,86.16560975609757,83.8970731707317,82.36390243902439,81.8348780487805,83.34439024390245,87.49829268292686,89.91609756097563,92.0621951219512,94.8639024390244,98.0370731707317,101.31463414634148,104.64634146341463,108.27195121951223,112.03097560975611,115.2792682926829,117.80609756097563,118.08999999999999,116.37707317073169,113.3724390243902,110.89804878048783,108.0563414634146,101.53097560975611,94.48463414634146,89.63365853658536
load,2,95,101.11512195121952,98.08585365853659,96.38024390243903,96.6609756097561,99.67829268292682,103.58439024390239,105.63853658536586,109.75536585365855,115.92682926829266,122.78756097560975,129.39536585365855,135.15609756097558,140.51658536585367,144.28,146.6987804878049,147.18268292682924,145.0829268292683,140.31731707317073,136.1858536585366,133.49926829268296,128.86317073170733,121.13999999999997,112.91634146341467,106.06146341463416
load,2,96,577.6124390243904,560.3,550.5699999999999,552.1626829268293,569.4012195121951,591.7117073170733,603.450243902439,626.9668292682926,662.219024390244,701.4136585365856,739.1600000000001,772.059268292683,802.680975609756,824.1831707317075,838.0073170731706,840.768780487805,828.7695121951218,801.550975609756,777.951219512195,762.5999999999999,736.1136585365854,691.9970731707318,645.017317073171,605.8607317073172
load,2,97,270.0178048780489,258.78707317073173,252.2046341463415,253.15829268292677,264.4680487804879,285.3146341463414,297.52658536585363,308.8934146341462,323.94512195121945,340.37878048780476,355.4726829268292,369.9746341463413,384.89170731707327,397.7139024390244,408.07780487804877,416.5682926829269,419.0002439024391,412.3519512195122,400.2507317073171,390.25195121951214,375.7519512195121,346.24634146341464,313.10975609756105,287.3999999999999
load,2,98,326.8897560975609,316.6490243902439,311.65682926829265,311.17219512195123,321.11439024390233,342.0782926829268,357.14365853658535,372.1856097560975,393.03146341463406,410.578780487805,430.0021951219514,445.3529268292683,463.2773170731708,472.7209756097561,481.36365853658555,489.48634146341453,487.43731707317085,477.8192682926829,462.57146341463414,454.790243902439,437.4714634146341,407.1324390243902,372.45951219512193,344.9556097560975
load,2,99,202.6407317073171,194.2129268292683,189.27268292682925,189.98756097560974,198.47634146341468,214.12048780487797,223.28536585365856,231.81634146341472,243.1117073170732,255.4446341463414,266.77268292682925,277.6556097560975,288.850731707317,298.4724390243902,306.2509756097561,312.62219512195117,314.4475609756098,309.45853658536583,300.37609756097555,292.8729268292683,281.99146341463415,259.84829268292685,234.9807317073171,215.68585365853653
